concept,component,selection_count
bas,bos_attention_proportion_per_head_layer_31_head_13,300
bas,bos_attention_proportion_per_head_layer_31_head_15,300
bas,bos_attention_proportion_per_head_layer_31_head_16,300
bas,bos_attention_proportion_per_head_layer_31_head_17,300
bas,bos_attention_proportion_per_head_layer_31_head_18,300
bas,bos_attention_proportion_per_head_layer_31_head_19,300
bas,bos_attention_proportion_per_head_layer_31_head_2,300
bas,bos_attention_proportion_per_head_layer_31_head_20,300
bas,bos_attention_proportion_per_head_layer_31_head_21,300
bas,bos_attention_proportion_per_head_layer_31_head_22,300
bas,bos_attention_proportion_per_head_layer_31_head_23,300
bas,bos_attention_proportion_per_head_layer_31_head_24,300
bas,bos_attention_proportion_per_head_layer_31_head_25,300
bas,bos_attention_proportion_per_head_layer_31_head_26,300
bas,bos_attention_proportion_per_head_layer_31_head_27,300
bas,bos_attention_proportion_per_head_layer_31_head_28,300
bas,bos_attention_proportion_per_head_layer_31_head_29,300
bas,bos_attention_proportion_per_head_layer_31_head_3,300
bas,bos_attention_proportion_per_head_layer_31_head_30,300
bas,bos_attention_proportion_per_head_layer_31_head_31,300
bas,bos_attention_proportion_per_head_layer_31_head_4,300
bas,bos_attention_proportion_per_head_layer_31_head_5,300
bas,bos_attention_proportion_per_head_layer_31_head_6,300
bas,bos_attention_proportion_per_head_layer_31_head_7,300
bas,bos_attention_proportion_per_head_layer_31_head_8,300
bas,bos_attention_proportion_per_head_layer_31_head_9,300
bas,bos_attention_proportion_per_head_layer_3_head_0,300
bas,bos_attention_proportion_per_head_layer_3_head_1,300
bas,bos_attention_proportion_per_head_layer_3_head_10,300
bas,bos_attention_proportion_per_head_layer_3_head_11,300
bas,bos_attention_proportion_per_head_layer_3_head_12,300
bas,bos_attention_proportion_per_head_layer_3_head_13,300
bas,bos_attention_proportion_per_head_layer_3_head_14,300
bas,bos_attention_proportion_per_head_layer_3_head_15,300
bas,bos_attention_proportion_per_head_layer_3_head_16,300
bas,bos_attention_proportion_per_head_layer_3_head_17,300
bas,bos_attention_proportion_per_head_layer_3_head_18,300
bas,bos_attention_proportion_per_head_layer_3_head_19,300
bas,bos_attention_proportion_per_head_layer_3_head_2,300
bas,bos_attention_proportion_per_head_layer_3_head_20,300
bas,bos_attention_proportion_per_head_layer_3_head_21,300
bas,bos_attention_proportion_per_head_layer_3_head_22,300
bas,bos_attention_proportion_per_head_layer_3_head_23,300
bas,bos_attention_proportion_per_head_layer_3_head_24,300
bas,bos_attention_proportion_per_head_layer_3_head_25,300
bas,bos_attention_proportion_per_head_layer_3_head_26,300
bas,bos_attention_proportion_per_head_layer_3_head_27,300
bas,bos_attention_proportion_per_head_layer_3_head_28,300
bas,bos_attention_proportion_per_head_layer_3_head_29,300
bas,bos_attention_proportion_per_head_layer_3_head_3,300
bas,bos_attention_proportion_per_head_layer_3_head_30,300
bas,bos_attention_proportion_per_head_layer_3_head_31,300
bas,bos_attention_proportion_per_head_layer_3_head_4,300
bas,bos_attention_proportion_per_head_layer_3_head_5,300
bas,bos_attention_proportion_per_head_layer_3_head_6,300
bas,bos_attention_proportion_per_head_layer_3_head_7,300
bas,bos_attention_proportion_per_head_layer_3_head_8,300
bas,bos_attention_proportion_per_head_layer_3_head_9,300
bas,bos_attention_proportion_per_head_layer_4_head_0,300
bas,bos_attention_proportion_per_head_layer_4_head_1,300
bas,bos_attention_proportion_per_head_layer_4_head_10,300
bas,bos_attention_proportion_per_head_layer_4_head_11,300
bas,bos_attention_proportion_per_head_layer_4_head_12,300
bas,bos_attention_proportion_per_head_layer_4_head_13,300
bas,bos_attention_proportion_per_head_layer_4_head_14,300
bas,bos_attention_proportion_per_head_layer_4_head_15,300
bas,bos_attention_proportion_per_head_layer_4_head_16,300
bas,bos_attention_proportion_per_head_layer_4_head_17,300
bas,bos_attention_proportion_per_head_layer_4_head_18,300
bas,bos_attention_proportion_per_head_layer_4_head_19,300
bas,bos_attention_proportion_per_head_layer_4_head_2,300
bas,bos_attention_proportion_per_head_layer_4_head_20,300
bas,bos_attention_proportion_per_head_layer_4_head_21,300
bas,bos_attention_proportion_per_head_layer_4_head_22,300
bas,bos_attention_proportion_per_head_layer_4_head_23,300
bas,bos_attention_proportion_per_head_layer_4_head_24,300
bas,bos_attention_proportion_per_head_layer_4_head_25,300
bas,bos_attention_proportion_per_head_layer_4_head_26,300
bas,bos_attention_proportion_per_head_layer_4_head_27,300
bas,bos_attention_proportion_per_head_layer_4_head_28,300
bas,bos_attention_proportion_per_head_layer_4_head_29,300
bas,bos_attention_proportion_per_head_layer_4_head_3,300
bas,bos_attention_proportion_per_head_layer_4_head_30,300
bas,bos_attention_proportion_per_head_layer_4_head_31,300
bas,bos_attention_proportion_per_head_layer_4_head_4,300
bas,bos_attention_proportion_per_head_layer_4_head_5,300
bas,bos_attention_proportion_per_head_layer_4_head_6,300
bas,bos_attention_proportion_per_head_layer_4_head_7,300
bas,bos_attention_proportion_per_head_layer_4_head_8,300
bas,bos_attention_proportion_per_head_layer_4_head_9,300
bas,bos_attention_proportion_per_head_layer_5_head_0,300
bas,bos_attention_proportion_per_head_layer_5_head_1,300
bas,bos_attention_proportion_per_head_layer_5_head_10,300
bas,bos_attention_proportion_per_head_layer_5_head_11,300
bas,bos_attention_proportion_per_head_layer_5_head_12,300
bas,bos_attention_proportion_per_head_layer_5_head_13,300
bas,bos_attention_proportion_per_head_layer_5_head_14,300
bas,bos_attention_proportion_per_head_layer_5_head_15,300
bas,bos_attention_proportion_per_head_layer_5_head_16,300
bas,bos_attention_proportion_per_head_layer_5_head_17,300
bas,bos_attention_proportion_per_head_layer_5_head_18,300
bas,bos_attention_proportion_per_head_layer_5_head_19,300
bas,bos_attention_proportion_per_head_layer_5_head_2,300
bas,bos_attention_proportion_per_head_layer_5_head_20,300
bas,bos_attention_proportion_per_head_layer_5_head_21,300
bas,bos_attention_proportion_per_head_layer_5_head_22,300
bas,bos_attention_proportion_per_head_layer_5_head_23,300
bas,bos_attention_proportion_per_head_layer_5_head_24,300
bas,bos_attention_proportion_per_head_layer_5_head_25,300
bas,bos_attention_proportion_per_head_layer_5_head_26,300
bas,bos_attention_proportion_per_head_layer_5_head_27,300
bas,bos_attention_proportion_per_head_layer_5_head_28,300
bas,bos_attention_proportion_per_head_layer_5_head_29,300
bas,bos_attention_proportion_per_head_layer_5_head_3,300
bas,bos_attention_proportion_per_head_layer_5_head_30,300
bas,bos_attention_proportion_per_head_layer_5_head_31,300
bas,bos_attention_proportion_per_head_layer_5_head_4,300
bas,bos_attention_proportion_per_head_layer_5_head_5,300
bas,bos_attention_proportion_per_head_layer_5_head_6,300
bas,bos_attention_proportion_per_head_layer_5_head_7,300
bas,bos_attention_proportion_per_head_layer_5_head_8,300
bas,bos_attention_proportion_per_head_layer_5_head_9,300
bas,bos_attention_proportion_per_head_layer_6_head_0,300
bas,bos_attention_proportion_per_head_layer_6_head_1,300
bas,bos_attention_proportion_per_head_layer_6_head_10,300
bas,bos_attention_proportion_per_head_layer_6_head_11,300
bas,bos_attention_proportion_per_head_layer_6_head_12,300
bas,bos_attention_proportion_per_head_layer_6_head_13,300
bas,bos_attention_proportion_per_head_layer_6_head_14,300
bas,bos_attention_proportion_per_head_layer_6_head_15,300
bas,bos_attention_proportion_per_head_layer_6_head_16,300
bas,bos_attention_proportion_per_head_layer_6_head_17,300
bas,bos_attention_proportion_per_head_layer_6_head_18,300
bas,bos_attention_proportion_per_head_layer_6_head_19,300
bas,bos_attention_proportion_per_head_layer_6_head_2,300
bas,bos_attention_proportion_per_head_layer_6_head_20,300
bas,bos_attention_proportion_per_head_layer_6_head_21,300
bas,bos_attention_proportion_per_head_layer_6_head_22,300
bas,bos_attention_proportion_per_head_layer_6_head_23,300
bas,bos_attention_proportion_per_head_layer_6_head_24,300
bas,bos_attention_proportion_per_head_layer_6_head_25,300
bas,bos_attention_proportion_per_head_layer_6_head_26,300
bas,bos_attention_proportion_per_head_layer_6_head_27,300
bas,bos_attention_proportion_per_head_layer_6_head_28,300
bas,bos_attention_proportion_per_head_layer_6_head_29,300
bas,bos_attention_proportion_per_head_layer_6_head_3,300
bas,bos_attention_proportion_per_head_layer_6_head_30,300
bas,bos_attention_proportion_per_head_layer_6_head_31,300
bas,bos_attention_proportion_per_head_layer_6_head_4,300
bas,bos_attention_proportion_per_head_layer_6_head_5,300
bas,bos_attention_proportion_per_head_layer_6_head_6,300
bas,bos_attention_proportion_per_head_layer_6_head_7,300
bas,bos_attention_proportion_per_head_layer_6_head_8,300
bas,bos_attention_proportion_per_head_layer_6_head_9,300
bas,bos_attention_proportion_per_head_layer_7_head_0,300
bas,bos_attention_proportion_per_head_layer_7_head_1,300
bas,bos_attention_proportion_per_head_layer_7_head_10,300
bas,bos_attention_proportion_per_head_layer_7_head_11,300
bas,bos_attention_proportion_per_head_layer_7_head_12,300
bas,bos_attention_proportion_per_head_layer_7_head_13,300
bas,bos_attention_proportion_per_head_layer_7_head_14,300
bas,bos_attention_proportion_per_head_layer_7_head_15,300
bas,bos_attention_proportion_per_head_layer_7_head_16,300
bas,bos_attention_proportion_per_head_layer_7_head_17,300
bas,bos_attention_proportion_per_head_layer_7_head_18,300
bas,bos_attention_proportion_per_head_layer_7_head_19,300
bas,bos_attention_proportion_per_head_layer_7_head_2,300
bas,bos_attention_proportion_per_head_layer_7_head_20,300
bas,bos_attention_proportion_per_head_layer_7_head_21,300
bas,bos_attention_proportion_per_head_layer_7_head_22,300
bas,bos_attention_proportion_per_head_layer_7_head_23,300
bas,bos_attention_proportion_per_head_layer_7_head_24,300
bas,bos_attention_proportion_per_head_layer_7_head_25,300
bas,bos_attention_proportion_per_head_layer_7_head_26,300
bas,bos_attention_proportion_per_head_layer_7_head_27,300
bas,bos_attention_proportion_per_head_layer_7_head_28,300
bas,bos_attention_proportion_per_head_layer_7_head_29,300
bas,bos_attention_proportion_per_head_layer_7_head_3,300
bas,bos_attention_proportion_per_head_layer_7_head_30,300
bas,bos_attention_proportion_per_head_layer_7_head_31,300
bas,bos_attention_proportion_per_head_layer_7_head_4,300
bas,bos_attention_proportion_per_head_layer_7_head_5,300
bas,bos_attention_proportion_per_head_layer_7_head_6,300
bas,bos_attention_proportion_per_head_layer_7_head_7,300
bas,bos_attention_proportion_per_head_layer_7_head_8,300
bas,bos_attention_proportion_per_head_layer_7_head_9,300
bas,bos_attention_proportion_per_head_layer_8_head_0,300
bas,bos_attention_proportion_per_head_layer_8_head_1,300
bas,bos_attention_proportion_per_head_layer_8_head_10,300
bas,bos_attention_proportion_per_head_layer_8_head_11,300
bas,bos_attention_proportion_per_head_layer_8_head_12,300
bas,bos_attention_proportion_per_head_layer_8_head_13,300
bas,bos_attention_proportion_per_head_layer_8_head_14,300
bas,bos_attention_proportion_per_head_layer_8_head_15,300
bas,bos_attention_proportion_per_head_layer_8_head_16,300
bas,bos_attention_proportion_per_head_layer_8_head_17,300
bas,bos_attention_proportion_per_head_layer_8_head_18,300
bas,bos_attention_proportion_per_head_layer_8_head_19,300
bas,bos_attention_proportion_per_head_layer_8_head_2,300
bas,bos_attention_proportion_per_head_layer_8_head_20,300
bas,bos_attention_proportion_per_head_layer_8_head_21,300
bas,bos_attention_proportion_per_head_layer_8_head_22,300
bas,bos_attention_proportion_per_head_layer_8_head_23,300
bas,bos_attention_proportion_per_head_layer_8_head_24,300
bas,bos_attention_proportion_per_head_layer_8_head_25,300
bas,bos_attention_proportion_per_head_layer_8_head_26,300
bas,bos_attention_proportion_per_head_layer_8_head_27,300
bas,bos_attention_proportion_per_head_layer_8_head_28,300
bas,bos_attention_proportion_per_head_layer_8_head_29,300
bas,bos_attention_proportion_per_head_layer_8_head_3,300
bas,bos_attention_proportion_per_head_layer_8_head_30,300
bas,bos_attention_proportion_per_head_layer_8_head_31,300
bas,bos_attention_proportion_per_head_layer_8_head_4,300
bas,bos_attention_proportion_per_head_layer_8_head_5,300
bas,bos_attention_proportion_per_head_layer_8_head_6,300
bas,bos_attention_proportion_per_head_layer_8_head_7,300
bas,bos_attention_proportion_per_head_layer_8_head_8,300
bas,bos_attention_proportion_per_head_layer_8_head_9,300
bas,bos_attention_proportion_per_head_layer_9_head_0,300
bas,bos_attention_proportion_per_head_layer_9_head_1,300
bas,bos_attention_proportion_per_head_layer_9_head_10,300
bas,bos_attention_proportion_per_head_layer_9_head_11,300
bas,bos_attention_proportion_per_head_layer_9_head_12,300
bas,bos_attention_proportion_per_head_layer_9_head_13,300
bas,bos_attention_proportion_per_head_layer_9_head_14,300
bas,bos_attention_proportion_per_head_layer_9_head_15,300
bas,bos_attention_proportion_per_head_layer_9_head_16,300
bas,bos_attention_proportion_per_head_layer_9_head_17,300
bas,bos_attention_proportion_per_head_layer_9_head_18,300
bas,bos_attention_proportion_per_head_layer_9_head_19,300
bas,bos_attention_proportion_per_head_layer_9_head_2,300
bas,bos_attention_proportion_per_head_layer_9_head_20,300
bas,bos_attention_proportion_per_head_layer_9_head_21,300
bas,bos_attention_proportion_per_head_layer_9_head_22,300
bas,bos_attention_proportion_per_head_layer_9_head_23,300
bas,bos_attention_proportion_per_head_layer_9_head_24,300
bas,bos_attention_proportion_per_head_layer_9_head_25,300
bas,bos_attention_proportion_per_head_layer_9_head_26,300
bas,bos_attention_proportion_per_head_layer_9_head_27,300
bas,bos_attention_proportion_per_head_layer_9_head_28,300
bas,bos_attention_proportion_per_head_layer_9_head_29,300
bas,bos_attention_proportion_per_head_layer_9_head_3,300
bas,bos_attention_proportion_per_head_layer_9_head_30,300
bas,bos_attention_proportion_per_head_layer_9_head_31,300
bas,bos_attention_proportion_per_head_layer_9_head_4,300
bas,bos_attention_proportion_per_head_layer_9_head_5,300
bas,bos_attention_proportion_per_head_layer_9_head_6,300
bas,bos_attention_proportion_per_head_layer_9_head_7,300
bas,bos_attention_proportion_per_head_layer_9_head_8,300
bas,bos_attention_proportion_per_head_layer_9_head_9,300
cas,cas_alt_vs_final_layer_per_head_layer_0_head_0,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_1,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_10,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_11,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_12,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_13,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_14,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_15,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_16,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_17,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_18,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_19,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_2,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_20,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_21,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_22,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_23,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_24,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_25,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_26,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_27,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_28,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_29,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_3,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_30,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_31,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_4,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_5,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_6,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_7,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_8,600
cas,cas_alt_vs_final_layer_per_head_layer_0_head_9,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_0,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_1,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_10,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_11,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_12,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_13,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_14,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_15,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_16,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_17,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_18,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_19,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_2,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_20,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_21,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_22,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_23,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_24,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_25,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_26,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_27,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_28,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_29,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_3,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_30,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_31,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_4,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_5,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_6,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_7,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_8,600
cas,cas_alt_vs_final_layer_per_head_layer_10_head_9,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_0,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_1,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_10,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_11,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_12,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_13,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_14,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_15,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_16,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_17,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_18,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_19,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_2,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_20,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_21,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_22,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_23,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_24,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_25,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_26,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_27,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_28,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_29,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_3,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_30,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_31,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_4,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_5,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_6,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_7,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_8,600
cas,cas_alt_vs_final_layer_per_head_layer_11_head_9,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_0,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_1,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_10,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_11,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_12,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_13,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_14,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_15,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_16,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_17,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_18,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_19,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_2,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_20,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_21,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_22,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_23,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_24,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_25,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_26,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_27,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_28,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_29,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_3,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_30,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_31,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_4,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_5,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_6,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_7,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_8,600
cas,cas_alt_vs_final_layer_per_head_layer_12_head_9,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_0,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_1,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_10,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_11,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_12,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_13,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_14,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_15,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_16,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_17,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_18,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_19,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_2,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_20,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_21,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_22,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_23,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_24,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_25,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_26,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_27,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_28,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_29,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_3,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_30,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_31,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_4,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_5,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_6,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_7,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_8,600
cas,cas_alt_vs_final_layer_per_head_layer_13_head_9,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_0,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_1,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_10,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_11,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_12,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_13,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_14,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_15,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_16,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_17,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_18,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_19,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_2,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_20,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_21,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_22,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_23,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_24,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_25,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_26,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_27,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_28,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_29,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_3,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_30,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_31,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_4,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_5,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_6,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_7,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_8,600
cas,cas_alt_vs_final_layer_per_head_layer_14_head_9,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_0,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_1,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_10,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_11,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_12,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_13,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_14,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_15,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_16,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_17,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_18,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_19,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_2,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_20,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_21,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_22,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_23,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_24,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_25,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_26,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_27,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_28,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_29,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_3,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_30,600
cas,cas_alt_vs_final_layer_per_head_layer_15_head_31,600
